label,settings,Ti,Y,Hf,Th,U,La,Ce,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
-1,unlabel,15.13999999,3571.33,12245.67001,34.2,317.6900003,0.02,0.76,1.159999999,3.529999997,0.08,25.78999999,16.50999999,236.3699999,103.5400001,497.2199997,108.88,749.4299998,201.94
-1,unlabel,3.000000002,1189.000001,11470,49.99999996,560,0.02,2.459999999,0.14,0.789999999,0.13,7.470000003,4.210000002,79.29999994,39.40000002,242.9000001,70.59999999,850.0000006,173.6999998
-1,unlabel,21.5,2089.999999,13224.00001,111.0000001,596.9999998,0.06,1.039999999,2.139999998,8.41999999,1.059999999,56,20.5,228.9999998,73.30000006,281.9999998,54.60000004,464.0000005,76.60000006
-1,unlabel,8,951.2849698,26337.19098,156.9999999,197.9999999,0.77,18,3.810000003,4.229999996,1.729999997,18.2,5.779999994,60.90000005,21.00000001,94.79999993,20.5,203.9999998,41.99999996
-1,unlabel,9.160000007,3391.339998,10623.97999,165.3899999,569.95,0.24,3.449999999,3.519999996,6.520000004,0.47,48.91999996,21.06000001,287.6099999,113.4099999,523.6399998,108.7200001,957.2299997,181.6600001
-1,unlabel,8.199999993,1255.710001,12570.31,133.1099999,305.1100001,0.02,9.870000008,1.149999999,2.68,0.28,19.20000001,8.540000006,106.6399999,45.64000003,208.1499999,45.01000001,368.2400001,85.12000001
-1,unlabel,6.299999993,456.9999999,13080,141.0000001,761.9999994,0.02,0.84,2.210000002,12.20000001,0.27,78.79999991,21.08000002,123.4000001,15.69000001,29.6,3.820000001,26.09999998,2.000000002
-1,unlabel,5.700000004,2207.540002,9456.249992,284.7800002,313.3000001,0.02,34.88999996,2.91,5.950000004,1.04,35.02999997,13.05000001,176.7299998,69.00999994,327.9099999,70.61999996,732.9800005,137.0700001
-1,unlabel,5.999999995,3180.999999,13950.00001,22.00000001,378.0000001,0.02,1.09,1.319999999,4.650000001,0.29,46.60000003,20.44999998,258.4300002,97.13000006,396.09,73.39000005,672.5199995,113.9999999
-1,unlabel,10,1635,10987.00001,452.0000002,448,0.01,14.4,1.920000001,3.669999998,2.569999998,17.93000002,7.319999999,106.41,42.18999996,222.4700001,58.78000004,687.7999992,129.9999999
-1,unlabel,5.999999995,783.1791932,28433.46693,47.00000001,58.00000006,0.36,7.349999999,1.129999999,2.85,0.500000001,13.10000001,3.92,43.29999996,15.59999999,66.00000007,12.89999999,122.9999999,26
-1,unlabel,5.999999995,660.8191348,29466.12236,23,56,0.22,4.19,2.039999998,5.950000004,3.249999996,21.29999998,6.580000006,58.69999997,16.4,60.29999998,12.29999999,117.9999999,21.00000001
-1,unlabel,12.29999999,1163.000001,11301,549.9999994,1251.000001,0.17,22.8,3.199999998,8.720000001,2.239999998,43.7,11.59999999,112.9999999,37.9,172.9999999,39.60000001,406.0000004,85.70000002
-1,unlabel,59.60000004,2259.999999,11148,397.0000002,689.0000001,0.1,9.499999994,2.569999998,5.280000006,0.15,38.20000001,14.29999998,187.9999999,64,291,54.00000002,547.9999994,83.99999999
-1,unlabel,19,1378.779108,20291.99927,115.9999999,181.0000001,0.28,13.39999999,3.750000002,6.810000001,1.85,34,10.79999999,122.0000001,41.39999999,177.9999999,36.3,328.0000002,62.99999993
-1,unlabel,4.999999996,1393.254062,24175.0834,59.99999995,94.99999994,0.29,26.40000001,2.430000002,6.019999996,0.76,35.4,12.5,141.0000001,48.69999998,193,35.09999996,288.0000002,49
-1,unlabel,13.3,2019,13199,210.0000001,601,0.13,15.40000001,4.17,17.2,2.420000003,76.60000006,23.8,225.9999999,71.70000005,278.9999998,54.40000004,463,81.00000002
-1,unlabel,4.999999996,95.99999999,9035.999995,169.0000002,233.9999998,0.02,17.44000002,5.380000004,11.06,2.509999997,48.69999998,17.03,224.3099998,80.73999999,349.9700004,76.99999997,776.0999992,115.9999999
-1,unlabel,6.990000004,1798.999999,16183,105,551.0000002,0.07,1.010000001,0.96,6.309999996,0.1,45.00000002,17.09999998,188.9999999,59.89999995,223,42.8,371.0000003,58.30000003
-1,unlabel,8.999999991,3038.000003,12708,696.0000006,1991,0.22,11.49000001,2.180000002,5.750000004,0.15,38.59000004,17.11000002,249.49,97.48999991,453.3600004,101.18,977.3400007,152
-1,unlabel,10.79999999,1842.000001,12244.99999,184.9999998,264.0000001,0.02,5.180000003,3.569999999,7.960000005,0.42,46.70000005,15.2,177.9999999,64.10000007,276,54.99999994,501.9999998,95.50000009
-1,unlabel,25.00000002,597.4840759,22738.83603,89.99999991,113.9999999,0.1,8.410000004,3.720000001,11.49999999,6.710000004,54.20000006,16.90000002,131.0000001,29.89999998,88.09999992,13.89999999,112.0000001,19
-1,unlabel,12,730.1207378,29809.79552,81.99999993,112.9999999,0.23,15.30000001,0.870000001,1.2,0.25,6.820000005,2.529999999,29.89999998,11.29999999,53.80000004,11.59999999,117.0000001,25.00000002
-1,unlabel,11,96.99999994,9824.000005,138.9999999,168.0000001,0.01,11.28000001,4.380000005,10.39000001,2.570000004,53.85000005,18.55,242.0800002,85.45999991,349.0599997,72.03999998,689.9000001,98.00000007
-1,unlabel,5.769999998,2223.380001,10298.24,349.8499998,818.63,0.39,13.3,3.699999999,9.339999995,0.38,52.35,18.15999999,220.78,81.28000001,347.5200003,68.23999997,597.2099998,111.79
-1,unlabel,7.699999997,1751.549999,11994.83999,175.83,372.3099998,0.04,3.18,1.84,3.979999999,0.16,29.22000003,11.46000001,148.02,60.15000004,277.7200003,59.18000002,537.1699999,103.83
-1,unlabel,7,1009.223489,25193.99141,110,220.0000001,0.31,48.59999997,1.859999999,3.199999998,1.920000001,17.60000001,6.139999998,69.50000007,26.09999998,117.9999999,26.69999998,277,57.00000004
-1,unlabel,3.999999997,1276.435905,14011,478.0000004,537.0000004,0.1,24.56999997,1.889999999,3.470000002,1.93,20.67000002,6.46,81.00999997,33.69,162.9999998,39.79999999,425,99.00000009
-1,unlabel,13.63000001,2962.750001,12148.45001,155.64,421.7799995,0.09,3.239999998,3.19,6.840000004,0.81,42.60999998,18.65999998,222.87,93.21000001,405.9300002,83.96999996,550.3199994,153.46
-1,unlabel,33.00000001,1153.820639,22332.10366,105,107.9999999,0.24,5.440000004,4.110000001,5.569999998,0.27,27.6,8.100000002,92.29999999,32.39999998,133,26.19999998,232.0000001,43.00000004
-1,unlabel,10,2081.939088,16363.49669,94.99999994,308.0000004,0.18,2.509999997,1.810000001,5.269999997,0.25,33.70000001,12.7,162.9999998,66.29999994,305.9999997,64.10000007,599.9999995,114.9999999
-1,unlabel,9.760000007,2115.350001,10285.02001,134.46,176.0600002,0.02,2.009999998,3.63,9.30000001,0.86,60.95999995,21.07000002,233.7700001,74.82000002,278.39,49.88000002,403.8499998,69.88999992
-1,unlabel,3.699999999,1959.999998,8340.000007,217.0000001,315.0000002,0.14,7.679999999,9.579999998,16.49999999,1.04,69.80000006,20.19999998,237,74.1,291,62.59999997,595.0000004,72.99999998
-1,unlabel,11,1822.236095,19371.11561,114.9999999,283.0000003,0.23,7,3.370000001,6.270000002,1.42,31.50000002,12.09999999,156.9999999,60.19999996,268,54.00000002,494.0000001,89.00000007
-1,unlabel,7,829.9729054,28539.51418,54.00000002,71.99999993,0.28,7.170000005,0.88,1.93,0.900000001,11.10000001,3.229999998,38.7,15.8,69.19999993,15.2,144.9999999,31.00000001
-1,unlabel,3.999999997,1000.757019,20249.25418,349,407.9999999,0.3,11.29999999,2.03,4.419999996,1.7,20.3,6.700000005,77.59999995,27.80000001,120,24.89999999,250.0000002,52.00000004
-1,unlabel,19.63000002,2082.669999,7313.079994,586.2799998,384.1600003,0.09,13.24999999,6.719999999,10.34000001,1.94,61.95999999,18.04999999,204.7000002,73.64999997,307.7799998,64.07,575.5699994,110.4900001
-1,unlabel,5.790000004,1562.159999,12403.44999,112.0000001,301.2000003,0.01,5.370000004,0.870000001,2.84,0.1,21.68000001,9.339999995,129.2399999,52.56000005,244.6599998,53.27000003,481.6700002,91.69000006
-1,unlabel,2.65,2200.000001,11681,530.9999999,787.9999991,0.12,19.49999998,4.500000002,8.900000007,1.070000002,53.00000005,18.49999998,218.0000002,79.89999994,343,69.69999998,622.0000004,112.0000001
-1,unlabel,9.900000009,1349.999998,9029.999993,102.0000001,156.9999999,0.2,12.5,4.9,13.89999999,5.099999998,71.99999993,13.89999999,160.0000001,45.20000002,196.9999999,45.69999999,462.0000005,61.99999993
-1,unlabel,20.00000002,979.3795084,24927.7719,61.99999993,131.9999999,0.12,8.119999995,1.379999999,3.4,0.629999999,16.99999999,5.86,71.40000004,26.8,113.9999999,22.8,213.9999998,41.00000003
-1,unlabel,5.999999995,1150.852883,9878.000004,103.0000001,274.0000001,0.01,13.85999999,0.599999999,2.509999997,1.19,16.87999999,5.910000002,79.34999998,34.72999998,179,44.55999998,520.0000004,115.9999999
-1,unlabel,9.669999998,1639.19,11394.32,174.4300001,350.4600003,0.01,2.449999998,2.03,5.64,0.27,34.58,12.5,152.19,56.80999996,248.8400002,50.47999997,448.7700001,84.1999999
-1,unlabel,6.419999999,2213,11753,124,351.9999996,0.03,1.849999998,2.72,8.130000008,0.42,47.20000004,17.09999998,212.9999998,79.20000007,344.0000003,68.60000005,613.9999998,112.0000001
-1,unlabel,9.729999994,3398.119997,11533.37999,52.33999996,365.5700002,0.02,3.83,0.969999999,3.389999998,0.13,25.25999999,15.78,218.93,97.46999999,470.14,104.1399999,692.7399996,189.6
-1,unlabel,11,2868.999998,12698.00001,281.0000001,573,0.32,3.509999996,2.91,4.37,0.11,35.34999999,14.46,195.99,76.17000007,379.0299996,72.58000002,736.1299997,122.0000001
-1,unlabel,6.780000002,1313.999999,14227.00002,101.0000001,568.9999995,0.07,1.310000001,0.829999999,2.73,0.35,26.99999999,9.699999994,125,41.50000003,198.9999998,39.70000002,390,71.30000002
-1,unlabel,4.340000005,961.0000007,15018.99999,203,1124.999999,0.01,9.599999999,0.37,1.319999999,0.07,9.599999999,4.039999999,60.1,25.40000002,142.9999998,33.79999998,432.9999996,78.99999995
-1,unlabel,3.440000003,1968.999999,13996.00001,75.29999997,931,0.03,0.74,0.919999999,3.87,0.24,30.89999997,14.10000001,176.9999999,65.59999994,290.0000001,60.90000005,560.9999997,107.0000001
-1,unlabel,16.99999999,2047.999999,11743,368.0000003,577.9999994,0.02,2.780000001,4.700000001,8.880000005,0.38,48.26000005,16.85999999,196.6700001,69.08000002,295.4499998,58.90000003,552.3900002,90.99999993
-1,unlabel,26.8,2960,9610.000007,640,727.9999995,0.04,21.81000002,7.590000002,13.59999999,0.580000001,68.30000005,23.20000001,312,106.5000001,464.0000005,99.50000006,936.0000006,113.9999999
-1,unlabel,11.49999999,1439,11299.99999,70,278.9999998,0.629999999,5.650000002,8.909999999,15,2.560000001,57.39999995,19.69999999,200.9999998,49.80000003,161.3999999,31.69999998,269.9999999,30.00000002
-1,unlabel,5.999999995,3501.000002,8176.000004,49.99999996,442.9999998,0.16,51.04000003,3.56,14.23999999,0.870000001,70.68000003,28.91000002,373.2499997,125.82,498.0099995,93.00999992,737.7699992,114.9999999
-1,unlabel,3.000000002,1092.786819,23042.41839,150,293.9999997,0.1,24.89999999,0.629999999,1.8,0.57,10.59999999,4.45,57.79999994,24.59999999,127,28.70000002,300.0000002,64
-1,unlabel,2.819999998,1909.69,11898.33,154.8300001,548.0999999,0.21,7.089999997,3.169999998,7.989999994,1.9,41.88,14.27999999,168.1500001,58.90000003,268.0699998,54.89999994,559.1100001,95.12000009
-1,unlabel,3.999999997,2146.383915,27712.1336,465.0000001,319.9999998,0.14,39,2.750000001,6.580000006,1.56,39.99999997,14.79999999,176.9999999,63.3,269.9999999,49.29999997,380.0000003,56
-1,unlabel,7,1593.000001,10268,107.9999999,161,0.01,19.65999998,1.25,2.520000001,1.740000001,21.23999998,7.430000004,104.2600001,42.65000005,220.5699999,48.20999995,560.4200003,112.0000001
-1,unlabel,12,396.0000001,7299.000006,114.9999999,169.0000002,0.03,8.960000007,9.83999999,13.95999999,1.760000001,56.23000006,19.05999999,223.9199998,72.94999996,295.5600001,61.36999996,552.0999998,87.00000008
-1,unlabel,11,313.0000003,7038.999997,120,176.9999999,0.03,8.140000002,9.03999999,13.17999999,1.739999999,58.79999999,20.69999998,251.8800002,83.90000003,338.3500001,69.84000005,615.9999998,94.00000009
-1,unlabel,13.7,2036.000002,11042,87.00000008,105.9999999,0.01,4.889999999,1.339999999,3.590000003,0.6,29.89999998,11.59999999,162.9999998,59.8,291,56.30000002,601.9999996,99.00000009
-1,unlabel,22.19999998,2462.000002,10737,120.9999999,158,0.08,2.559999998,2.699999999,6.4,0.19,38.20000001,14.70000001,197.9999999,70,335,62.49999995,622.0000004,99.00000009
-1,unlabel,5.999999995,1225.715587,20757.84081,226.9999999,328.0000002,0.25,17.29999999,2.65,4.399999995,1.429999998,23,7.540000002,89.69999999,34,153.0000001,35.29999997,351.9999996,66.00000007
-1,unlabel,3.999999997,1027.000001,11829.00001,721.0000005,1288.999999,0.04,18.10000001,0.909999999,2.58,0.829999999,12.89999999,5.33,75.99000009,30.49999998,157.8399999,37.65000004,429.0499997,87.99999997
-1,unlabel,19.20000001,2128.000002,13819.00001,78.59999999,142.9999998,0.04,4.63,1.830000001,5.620000006,0.72,39.2,14.60000001,184.9999998,72.89999995,320.9999997,69.09999994,667.9999993,118.9999999
-1,unlabel,15.09999999,1811.549999,10074.29999,451.0900005,253.75,0.04,8.040000005,10.11000001,15.96999999,0.85,65.70000007,18.30999999,189.9799999,61.66999994,246.5999999,46.90000003,394.89,73.61999998
-1,unlabel,7.450000004,1371.480001,12123.51,61.94,265.7699998,0.09,1.52,1.1,3.689999999,0.13,27.94000001,11.31,132.23,44.39999999,181.06,35.43999998,309.6999997,56.34000005
-1,unlabel,1.460000001,2619.590001,12048.72999,78.54999993,514.2499996,0.33,1.969999999,1.810000001,2.59,0.14,28.55000003,13.13999999,193.4300001,79.98000004,382.9199998,79.76999999,807.4599992,139.74
-1,unlabel,5.6,2262.902301,11524.56493,152.1600001,513.7699995,0.03,2.339999998,1.030000001,3.720000001,0.1,27.11000003,11.63000001,160.3899999,60.82999994,318.8399997,60.16000006,556.1699998,98.72000007
-1,unlabel,10,844.6697886,25297.04446,22.00000001,45.00000002,0.12,7.199999993,2.36,4.750000004,2.259999999,22.39999998,6.619999993,67.09999997,21.29999998,85.70000002,16.80000001,153.0000001,29.00000001
-1,unlabel,7,3025,10810.99999,38.00000003,144.9999999,0.04,30.37000001,2.129999998,8.119999995,1.229999999,53.21000001,21.23999998,275.4599999,103.6399999,436.5999996,88.66000001,775.0900004,141.0000001
-1,unlabel,16.33999999,2298.079999,9195.470003,120.6499999,282.2200003,0.819999999,4.199999996,6.770000005,11.71,4.370000005,72.73000007,22.95000001,244.8899999,85.93000004,370.3599996,75.73000003,660.2600007,126.8100001
-1,unlabel,18.79999999,3560,9209.999996,192.0000001,193,0.04,4.750000004,5.759999994,12.29999999,1.38,72.39999997,26.8,375.0000002,136.4999999,615.0000003,140.6000001,1406.000001,175.0000001
-1,unlabel,3.999999997,1490.999998,13779,176.0000001,1440,0.01,0.909999999,1.189999999,3.030000003,0.1,26.13000002,10.11000001,132.1399999,48.13000004,214.8199999,46.53000005,460.9699996,80
-1,unlabel,2.000000002,743.0000004,12598,335,381.0000003,0.04,1.82,0.37,2.900000001,0.17,16.05000001,4.77,56.59000001,22.72,121.6,30.30999997,359.7500003,78.99999995
-1,unlabel,3.999999997,655.1709142,29428.98408,33.00000001,26.99999999,0.16,15.40000001,0.84,1.359999999,0.33,7.05,1.9,23.39999998,8.349999991,37.50000002,7.979999994,75.1,15
-1,unlabel,7,627.9503589,25056.87584,117.0000001,223,0.38,15.8,1.020000001,1.5,0.39,4.27,1.920000001,27.10000001,10.9,55.10000002,12.99999999,147.0000001,33.00000001
-1,unlabel,8.119999995,1795.999999,10848.00001,917.9999996,583.0000003,0.26,86.09999991,8.679999996,12.6,2.429999999,50.10000002,14.79999999,166.9999999,59.20000004,261.9999998,56.20000006,537.0000004,101.0000001
-1,unlabel,4.660000003,2824.209997,12322.92999,40.42999997,443.9600003,0.25,0.969999999,1.44,4.029999999,0.08,28.63,16.27,198.8700001,83.15000009,375.8899999,77.83999995,559.7600001,147.8
-1,unlabel,8.999999991,559.0000001,9188.00001,64,81.00000002,0.01,6.130000007,2.919999997,7.51,2.589999999,41.94999998,16.95000002,225.6600001,80.48999993,356.7699997,76.17999994,710.4999996,120
-1,unlabel,26,411.0000001,8796.000006,147.0000001,78.99999995,0.05,11.69,10.42,13.78000001,2.409999999,50.68999997,16.24999999,192.8799998,63.44999994,259.1,53.04999997,527.8000001,74.99999993
-1,unlabel,5.14,1632.910001,12211.62001,240.1399998,451.8000004,0.04,29.94,1.72,3.41,0.790000001,23.19000002,9.880000009,117.4400001,50.94000004,236.8799998,53.5,478.4799996,118.51
-1,unlabel,11,1484,11467.99999,154.9999999,179,0.02,18.46999998,3.649999996,6.33,1.64,37.75,11.69,148.02,48.78999999,217.9400002,42.97999998,401.2600002,74.99999993
-1,unlabel,1.739999999,3349.120002,10098.09,773.7600003,422.55,0.07,10.46000001,11.59999999,19.26000001,0.46,92.12999997,29.89999998,329.2500003,117.26,472.1699999,87.27000001,718.9899999,128.47
-1,unlabel,7,2880.999998,12217,99.00000009,206.9999998,0.02,1.220000001,2.3,4.289999998,0.05,39.21999997,16.67999999,225.8700001,93.37000004,439.3400003,89.1500001,831.6800003,154.0000001
-1,unlabel,7.070000003,1101.689999,12228.29001,56.11000004,170.43,0.01,1.010000001,2.789999998,7.210000005,0.46,50.07999998,14.85999999,136.6900002,33.11000002,98.62999997,14.39,116.15,16.39000002
-1,unlabel,1,1825.999999,12968.99999,65.00000005,349.9999997,0.03,12.81000001,1.27,3.710000003,0.23,29.06,11.47,150.06,58.84999998,273.6200003,58.57999995,588.8999996,109
-1,unlabel,3.999999997,990.5117232,12183.99999,158.9999999,311,0.09,17.42000001,0.86,2.180000002,0.890000001,14.19999999,5.039999995,64.84999994,27.69000002,141.9999999,36.46999997,410.0000003,96.99999994
-1,unlabel,7.389999993,1208.400001,11563.33,42.97999998,295.19,0.02,1.020000001,0.84,2.36,0.15,19.62,7.740000006,101.12,40.21999998,181.2099998,37.80999997,341.45,68.73000001
-1,unlabel,12.7,2488,12040.99999,75.20000007,158.9999999,0.06,5.300000005,4.409999995,7.829999999,0.839999999,42.29999996,15.50465254,205,80.60000004,383,78.36809159,728.9999995,131.9999999
-1,unlabel,8.999999991,2946.000003,13329,297.9999999,306.9999997,0.46,6.990000004,3.620000004,5.759999994,0.35,35.71999998,16.92000001,226.78,91.81999991,444.9099997,90.69000002,830.7399997,155.9999999
-1,unlabel,8,2491.180002,6958.969996,408.1000002,207.3599999,0.1,86.8200001,11.18000001,16.07999998,5.48,70.53999995,21.91000002,237.06,82.60999997,351.7600003,70.84000008,705.5899998,124.7499999
-1,unlabel,6.029999998,2154,10983.00001,228.9999998,399.9999997,0.03,7.120000006,3.199999998,8.66999999,0.48,47.80000004,16.99999999,198.9999998,76.40000007,332.0000002,66.49999995,617,113.9999999
-1,unlabel,12.20000001,2301.999998,10089.99999,221.9999998,278.0000001,0.03,7.070000003,5.499999994,11.59999999,2.08,64.50000005,21.29999998,242,85.70000002,351.9999996,69.09999994,589.0000003,105
-1,unlabel,11,1692.151273,12744.03595,76.99999997,287.0000002,0.17,2.3,2.430000002,7.019999998,0.57,39.79999999,14.49999999,169.9999999,62.80000004,269,53.60000004,478.9999995,93.0000001
-1,unlabel,5.109999998,1812.450002,10049.57001,254.1600001,387.7799997,0.08,10.12999999,4.690000003,8.900000007,0.57,47.16999997,15.2,173.4099999,59.67999994,258.5100002,47.72999996,460.5000005,77.62999997
-1,unlabel,1,1902.000002,12299.99999,135.9999999,316.0000003,0.03,12.02999999,0.47,3.18,0.19,24.58000003,10.75999999,152.9300002,62.33000002,293.7899998,62.99999993,627.1099998,118.9999999
-1,unlabel,22.3,1571,12241,744.0000008,1322.999999,0.22,29.1,3.160000003,10.39999999,2.039999998,51.2,15,164,55.40000003,236,48.40000004,428,74.80000002
-1,unlabel,5.700000004,1786.869998,13608.61,153.8800001,232.3500001,0.02,3.63,2.669999998,6.1,0.19,34.46999997,12.16,151.76,56.94999995,266.9899998,54.56000004,557.3300001,91.68000008
-1,unlabel,7.599999995,3330.000004,13440.00001,348,1720,0.07,3.509999996,1.79,7.800000006,0.18,59.10000002,24.80000001,329,122.0000001,534,128.0000001,1250,162.9999998
-1,unlabel,15.35000001,2093.490001,9306.010003,82.41999996,127.5899999,0.04,12.99,5.700000004,9.199999993,0.969999999,45.63000002,14.41999999,177.2199999,66.97000001,302.6499998,61.86000005,614.3299999,108.5799999
